,current_round,event_id,event_name,last_updated,am,country,course,dg_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,course_history_raw,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,majors_history_raw,links_adj,comp_age,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred
10,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),15466,41749953,10100,0,126051-79435,11600.0,USA,35450,"cantlay, patrick",2026-01-29 10:38,2026-01-30 09:32,0.0,0.0,1,0,golf.p.11704$golf.g.20266,40.0,1992-03-17,4.5,33,2.3,1.3200907222525156,-0.11659714980882852,2.3172273302816206,2.098846153846154,pga,2026-01-19,1089,1.3200907222525156,-0.26,0.14,-0.0499999999999999,4.0,2.0,21.0,0.1360544217687074,-2.9387755102040805,0.1692488836098828,0.0084295795568559,0.0395855010208168,0.0645932798745967,0.0569004482754883,-0.000259925117875,-3.3539141717472885,0.5819299008296221,,0.1118992970614421,-0.0174984579904712,0.0529398203514204,0.4250138935375586,0.1935737556415145,,1.4219555922162352,0.0840399270451042,0.0064157184051881,-21.658185147713667,-0.0674606064437946,-0.016358262665143786,0.03820408163265304,0.028800000000000003,0.17771132779037696,-0.016769570858736444,-0.0,-0.0,1.6499014307805286
11,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (North Course),27819,41750018,6900,1,126051-151379,8000.0,USA,59440,"castillo, ricky",2026-01-29 10:05,2026-01-30 11:11,0.0,0.0,10,0,golf.p.23671$golf.g.20266,20.0,2001-02-01,-3.5,25,2.3,0.2769211817449951,1.2167361835245045,0.2769211817449951,0.0272,pga,2026-01-19,625,0.2769211817449951,0.1399999999999999,0.1699999999999999,0.18,4.0,3.0,29.0,1.1360544217687074,-2.9387755102040805,0.0715946687551729,-0.0047945222344494,-0.0190126011877722,0.0921109279205679,0.0233434905906619,-0.0200526263338353,1.6863456118794615,0.0696705859427394,0.0196438467766692,0.1249498446621964,-0.0193969451232396,0.0210971480434464,,,0.0153251661638328,0.339383547963116,0.0113938356030042,0.0254861405822328,0.0,,0.07121392531223408,0.03438367346938774,-0.01925,0.06801493531741425,0.016863456118794615,0.0,,0.43939561286871265
12,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),30620,41750064,6300,0,126051-231523,7100.0,USA,59006,"chatfield, davis",2026-01-29 11:22,2026-01-30 10:05,0.0,0.0,10,0,golf.p.24579$golf.g.20266,20.0,1999-06-01,-6.5,26,2.7061928090820757,-0.2893686684752057,-0.6165971498088285,0.090499800813656,-0.2076,pga,2026-01-19,676,-0.2893686684752057,0.24,0.0,0.0,4.0,3.0,25.0,1.1360544217687074,-2.9387755102040805,-0.2646006434342552,0.0,0.0,0.0,-0.2646006434342552,-0.0,0.0,-0.0487270147119329,0.0139019459970733,-0.0371918313758128,0.0371888827681838,0.0597917243391697,,,-0.0557028494697397,0.0015787896416973,-0.0136455910467408,-0.0145148372618201,0.0,,0.060478360403317,0.03438367346938774,-0.03575,-0.25137061126254245,0.0,0.0,,-0.2511581481514574
13,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),32330,41750038,6700,0,126051-202498,7600.0,USA,66743,"clanton, luke",2026-01-29 11:11,2026-01-30 09:54,0.0,0.0,10,0,golf.p.25925$golf.g.20266,20.0,2003-11-05,-3.5,22,2.4036968631672337,-0.2482540118841428,-0.11659714980882852,1.01,1.01,pga,2026-01-19,484,-0.2482540118841428,-0.25,-0.06,0.0,7.0,2.0,26.0,0.1360544217687074,0.061224489795919546,0.1199225684720377,-0.0165579875900406,0.0094749556850617,0.0643366213758789,0.0286130931195856,0.0340558858815521,0.0,-0.1139200480259164,0.0509667707526352,-0.2055798022122706,0.0202042443340532,0.0223296075047886,,,-0.0323021466447255,-0.2780509677728122,-0.0157764273248193,-0.0415595502939207,0.0,0.0,0.03758638413736343,-0.0007163265306122587,-0.01925,0.1139264400484358,0.0,0.0,0.0,-0.18409085425498864
14,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (North Course),23604,41749966,8500,1,126051-80788,10100.0,USA,51766,"clark, wyndham",2026-01-29 09:32,2026-01-30 10:38,0.0,0.0,10,0,golf.p.21868$golf.g.20266,36.0,1993-12-09,10.5,32,2.6454524331984857,0.5707495363447392,0.550069516857838,1.5676166184535467,1.1928,pga,2026-01-19,1024,0.5707495363447392,0.38,0.19,0.05,4.0,2.0,21.0,0.1360544217687074,-2.9387755102040805,0.1747071970859622,0.0233376277340681,0.0079620633040407,0.1246633855290323,0.0717069627910605,-0.0529628422722395,-1.48842307093697,0.3764500892495104,,0.0669470292327153,-0.0183133617529916,-0.0505473232710691,0.2437525590016347,0.0928072931416121,,0.7587965869703142,0.0413097595720412,0.0011441371702625,-17.160776059558934,0.0253000383356245,0.005246404626598589,0.03820408163265304,0.06720000000000001,0.18344255694026032,-0.00744211535468485,-0.0,0.0,1.0402011101885427
15,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),21756,41750001,7200,1,126051-151428,8400.0,USA,47591,"cole, eric",2026-01-29 09:21,2026-01-30 10:27,0.0,0.0,1,0,golf.p.20887$golf.g.20266,26.0,1988-06-12,0.5,37,3.161592039111655,0.2373210308317894,-0.449930483142162,1.239088852308764,0.9788,pga,2026-01-19,1369,0.2373210308317894,-0.3099999999999999,-0.1499999999999999,-0.23,4.0,3.0,33.0,1.1360544217687074,-2.9387755102040805,0.0814467038370656,0.0163408624350158,0.0238733626590563,-0.0093277818398348,0.0640740386575867,-0.0135137780747584,-10.392149832227506,0.1638118148995662,0.0689759687627812,0.0351053266576856,-0.0090539281644674,-0.1115455365508671,,,0.0605665249588603,0.2055202979063286,0.0120345672467717,0.0411170021644762,6.857634742503695,0.0006192476902565,-0.05549144206847828,0.03438367346938774,0.00275,0.07737436864521233,-0.10392149832227507,0.0,0.0,0.2161068416986536
16,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (North Course),28309,41749983,7400,0,126051-151425,9000.0,USA,59836,"coody, pierceson",2026-01-29 11:11,2026-01-30 10:05,0.0,0.0,10,0,golf.p.23908$golf.g.20266,28.0,2000-01-07,-4.5,26,2.6185395531296347,0.3956189196473701,1.2167361835245045,0.6097634206654706,0.2862,pga,2026-01-19,676,0.3956189196473701,0.19,0.0199999999999999,-0.05,4.0,3.0,47.0,1.1360544217687074,-2.9387755102040805,0.1844161717236823,-0.0075757861215771,-0.0013669824460507,0.1433004492585446,0.0337623374415689,0.0162961535911966,3.4094741771246104,0.2272508329820885,,0.0948412365495134,0.0224526354151787,0.1188897434102241,0.0584859007262473,0.0306341445537828,,0.6353796783626712,0.020412970392101,0.0012444204519053,0.0,,0.061167793881629684,0.03438367346938774,-0.024749999999999998,0.17519536313749817,0.034094741771246106,0.0,,0.8543034567408032
17,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),14509,41764107,6700,0,126051-77984,7000.0,USA,34076,"dahmen, joel",2026-01-29 10:27,2026-01-30 09:21,0.0,0.0,1,0,golf.p.11907$golf.g.20266,21.0,1987-11-11,6.5,38,3.0117193401872577,-0.3237348251052918,-1.7832638164754953,1.0630111122475323,0.6338,pga,2026-01-19,1444,-0.3237348251052918,0.07,0.0399999999999999,-0.02,4.0,2.0,25.0,0.1360544217687074,-2.9387755102040805,-0.1852521139050743,-0.0149597403502519,-0.0056775699125168,-0.0652299707312828,-0.1014900136505796,0.0021051807395568,-10.225530020991616,-0.0373771717484377,0.0609032284800857,0.0340141283691461,-0.0005931629568143,0.055189379652554,,,-0.0468931731120873,-0.0367228906728827,-0.0172136951322607,-0.020509203198564,-1.8569372039453051,-0.0445884799136374,-0.06424322102650437,0.03438367346938774,0.03575,-0.17598950820982057,-0.10225530020991616,-0.0,-0.0,-0.2448340256232317
18,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,AUS,Torrey Pines Golf Course (South Course),17786,41750075,6200,1,126051-77994,7100.0,AUS,45157,"davis, cameron",2026-01-29 09:43,2026-01-30 10:49,0.0,0.0,10,0,golf.p.21332$golf.g.20266,23.0,1995-02-21,11.5,30,2.8069273083365935,-0.7181732811289417,-0.7832638164754955,1.1244398218757925,0.7678,pga,2026-01-19,900,-0.7181732811289417,-0.51,-0.03,-0.0199999999999999,5.0,2.0,22.0,0.1360544217687074,-1.9387755102040805,0.1225740795222629,0.0033475678201099,-0.0095925541336599,0.0177240371170406,0.0655146593458822,0.04558036937289,-10.632537349894855,-0.3371380551748782,0.0631042959192127,-0.4314218477197801,0.0014629262600951,-0.0124117969337994,,,-0.1033301622782981,-0.9177294633056028,-0.0537397825036978,-0.0687240271334556,-1.7075654262408024,-0.026826735368042,0.024468986258998682,0.022683673469387742,0.06325,0.11644537554614975,-0.10632537349894855,-0.0,-0.0,-0.8216757877890138
19,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,AUS,Torrey Pines Golf Course (North Course),9771,41749955,9600,0,126051-77997,11400.0,AUS,28089,"day, jason",2026-01-29 10:38,2026-01-30 09:32,0.0,0.0,10,0,golf.p.7542$golf.g.20266,33.0,1987-11-12,18.5,38,2.7,0.836599170726772,1.2167361835245045,1.893712491426612,1.9114285714285717,pga,2026-01-19,1444,0.836599170726772,0.0999999999999999,0.24,-0.3099999999999999,4.0,2.0,17.0,0.1360544217687074,-2.9387755102040805,-0.0965141759281046,0.0219500244632372,-0.004252436002414,-0.0294757122346519,-0.0327794538318027,-0.0519565983224731,-2.170977335400801,0.4305526076853516,,0.1592516389912962,-0.0261280615098916,0.0464295666020548,0.3765938501390591,0.1186795618265663,,1.1001480037984177,0.0667028500137177,0.0038789193128172,-6.018095645880305,0.0804076657821621,-0.07581292926255395,0.03820408163265304,0.1184,-0.10133988472450983,-0.010854886677004006,-0.0,0.0,1.1445573140295568
20,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,CHN,Torrey Pines Golf Course (North Course),16757,41750048,6600,0,126051-82762,7300.0,CHN,37338,"dou, zecheng",2026-01-29 11:00,2026-01-30 09:54,0.0,0.0,1,0,golf.p.13771$golf.g.20266,20.0,1997-01-22,-2.5,29,3.038116276921733,-0.1010441341077384,-0.449930483142162,0.0874445908915938,-0.1284,pga,2026-01-19,841,-0.1010441341077384,-0.0999999999999999,-0.02,-0.02,4.0,3.0,33.0,1.1360544217687074,-2.9387755102040805,0.1861809712482114,-0.0155152873089895,-0.0226764850486896,0.0445452422220375,0.1636022095752659,0.016225291808587,-0.2757695060772924,0.0045342397213049,0.0160562484341271,-0.1221991531410578,0.0177838222313558,-0.0686379152841805,,,-0.0079837691991225,-0.0552520575733044,0.016211007351005,0.0461871832030497,0.0,,0.04279627911021361,0.03438367346938774,-0.013749999999999998,0.17687192268580082,-0.002757695060772924,0.0,,0.13949584352111125
21,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,BEL,Torrey Pines Golf Course (North Course),22002,41750017,7000,0,126051-170735,8500.0,BEL,50497,"dumont de chassart, adrien",2026-01-29 10:49,2026-01-30 09:43,0.0,0.0,1,0,golf.p.22685$golf.g.20266,21.0,2000-03-01,-3.5,25,3.0681635196098194,0.0786958495691061,0.21673618352450452,0.43,0.43,pga,2026-01-19,625,0.0786958495691061,0.21,-0.2199999999999999,0.37,4.0,3.0,33.0,1.1360544217687074,-2.9387755102040805,0.1175767253163499,-0.0082704303507614,-0.0282942497069216,0.0287921789598737,0.1174501775991593,0.0078990488149998,-2.442185966057799,0.0518492956237684,0.0274264935112618,0.043618377643147,0.0190490889862521,0.0511088647243906,,,0.0105532581367711,0.3338338927973142,0.0263925674953107,0.0380584475427101,0.0,,0.06577749913370207,0.03438367346938774,-0.01925,0.11169788905053239,-0.02442185966057799,0.0,,0.4362435956566564
22,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (North Course),26653,41750034,6700,1,126051-107345,7400.0,USA,57362,"eckroat, austin",2026-01-29 09:10,2026-01-30 10:16,0.0,0.0,10,0,golf.p.23295$golf.g.20266,24.0,1999-01-12,1.5,27,2.5016633675902686,0.0540373724486405,0.2834028501911714,0.7784374407081582,0.4724,pga,2026-01-19,729,0.0540373724486405,-0.08,0.03,-0.32,5.0,2.0,24.0,0.1360544217687074,-1.9387755102040805,0.0622259808721717,-0.0029924402746848,0.0269643552751538,-0.0088137423329253,-0.0067697733635837,0.0538375815682117,1.3947049828710512,-0.0064151886670276,0.0468863542771545,-0.0298539014087674,-0.0062151772004847,-0.0001937829341732,,,0.0259701917626628,0.0785057138326709,-0.0016046843608173,-0.008446023097168,-4.534234654790764,-0.0202101035626711,0.058377925461292,0.022683673469387742,0.00825,0.059114681828563116,0.013947049828710511,-0.0,-0.0,0.18250111895933224
23,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),14577,41749960,9100,1,126051-78050,10600.0,USA,34099,"english, harris",2026-01-29 09:43,2026-01-30 10:49,0.0,0.0,1,0,golf.p.11060$golf.g.20266,44.0,1989-07-23,15.5,36,2.3,0.9720853113158416,0.21673618352450452,1.7105958268654309,1.4164,pga,2026-01-19,1296,0.9720853113158416,0.28,-0.16,-0.04,4.0,2.0,29.0,0.1360544217687074,-2.9387755102040805,-0.0481020153004486,0.0339244822034832,0.0042533414791971,-0.0242341164435022,-0.0415696810983611,-0.0204760414412655,-10.42037544931807,0.4486361937880614,,0.0864626832419274,-0.0210546169411321,0.0662514200360089,0.2894459461518405,0.1496443077850834,,1.0545967942930226,0.0822138223133195,0.0046676295401825,36.5149119045539,0.0076983544384374,-0.051670591622269,0.03820408163265304,0.09920000000000001,-0.050507116065471036,-0.05210187724659036,0.0,0.0,1.089391882613614
24,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,CAN,Torrey Pines Golf Course (South Course),21883,41750090,6000,0,126051-170675,7000.0,CAN,50286,"ewart, a.j.",2026-01-29 11:11,2026-01-30 10:05,0.0,0.0,1,0,golf.p.24314$golf.g.20266,20.0,1995-01-01,-6.5,31,2.3,-0.6117000000000001,0.0,0.0,0.0,0,2026-01-19,961,-0.6117000000000001,0.0,0.0,0.0,6.938775510204081,0.0,0.0,0.0,8.881784197001252e-16,0.1409053285222093,0.0,0.0,0.0,0.1409053285222093,-0.0,0.0,,,,,,,,,,,,,,,-1.0391687510491466e-17,-0.03575,0.13386006209609883,0.0,,,-0.73701950689702
25,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (South Course),11676,41750011,7000,0,126051-78078,8600.0,USA,29725,"finau, tony",2026-01-29 10:49,2026-01-30 09:43,0.0,0.0,1,0,golf.p.8805$golf.g.20266,29.0,1989-09-14,20.5,36,2.7,-0.4636537870511739,-0.449930483142162,1.9728075854306049,1.8806,pga,2026-01-19,1296,-0.4636537870511739,-0.5299999999999999,0.0999999999999999,-0.04,5.0,2.0,17.0,0.1360544217687074,-1.9387755102040805,0.0438226428902668,-0.009735017364311,-0.0039965027562463,0.006334335809925,0.0818128942089145,-0.0305930670080153,14.20155667869819,-0.216392368238213,0.1082290751894258,-0.198196911365852,0.0060985488703565,-0.0540460603409315,,,-0.0346557121422356,-0.5493350115060411,-0.0161753889742822,-0.1054669857968463,3.738304333157956,0.00852799632419,-0.038729208707462826,0.022683673469387742,0.11274999999999999,0.041631510745753456,0.1420155667869819,0.0,0.0,-0.23025426050391806
26,1,4,Farmers Insurance Open,2026-01-27 21:26:42 UTC,0,USA,Torrey Pines Golf Course (North Course),25094,41750035,6700,1,126051-118061,7600.0,USA,54576,"fishburn, patrick",2026-01-29 10:05,2026-01-30 11:11,0.0,0.0,10,0,golf.p.22802$golf.g.20266,24.0,1992-07-21,-4.5,33,2.431628054554998,0.107238004375167,0.8834028501911715,0.645879894230206,0.4165999999999999,pga,2026-01-19,1089,0.107238004375167,0.13,-0.0999999999999999,-0.11,5.0,1.0,32.0,-0.8639455782312926,-1.9387755102040805,0.1320527508000632,0.0089541192960052,0.0104859081440148,0.0108761771321491,0.0882472363632491,0.0134893098646448,-3.096000155399917,0.0309392635515354,0.0401003310345883,-0.1458736007008209,-0.0100081493664989,0.0013487292218461,,,0.0173440503291281,-0.0471985966412717,0.0176248599328345,0.0036271145519522,-0.9408517459495128,,-0.002301195195836714,0.022683673469387742,-0.024749999999999998,0.12545011326006003,-0.03096000155399917,-0.0,,0.04522518853417691
