player_name,residual,weather_signal,residual_w_adj,tot_resid_adj,total_adjustment,updated_pred,course_x
"nakajima, keita",0.052231931039147694,-0.7127121039587536,0.7649440349979013,0.002968256754310926,0.002968256754310926,0.13956149732598142,NC
"rozo, marcelo",4.337111984938679,0.7015274484283573,3.635584536510322,0.07762810132638734,0.07762810132638734,-1.0706587120014728,NC
"suber, jackson",0.3130602931312714,-0.7127121039587536,1.025772397090025,0.017366107652691323,0.017366107652691323,-0.10873858720109518,NC
"valimaki, sami",0.8842683395902814,0.042400414427426564,0.8418679251628548,0.046425683609315954,0.046425683609315954,0.3509825156298526,NC
"greyserman, max",4.491125746796195,1.5781885425340176,2.9129372042621773,0.07141151879288873,0.07141151879288873,0.7691109436075125,NC
"lamprecht, christo",-0.32940601570049177,-0.7127121039587536,0.38330608825826185,-0.019373326777032376,-0.019373326777032376,-0.5011421394657224,NC
"sargent, gordon",2.287247454342098,0.6915215469571826,1.5957259073849155,0.08407309442094471,0.08407309442094471,-1.0143491883103353,NC
"smotherman, austin",-1.189137142380884,-0.3860134316260746,-0.8031237107548095,-0.07525277597557531,-0.07525277597557531,0.2989695646827939,NC
"hossler, beau",-0.9541147805766674,1.4849092715928391,-2.439024052169507,-0.059213696046404994,-0.059213696046404994,0.08185668280774741,NC
"zalatoris, will",0.13613476040868183,0.9095670969974201,-0.7734323365887383,0.006495710658492633,0.006495710658492633,1.0554461485272955,NC
"kuchar, matt",-1.7508868831594642,0.09581048354710725,-1.8466973667065714,-0.1159167863920287,-0.1159167863920287,-0.17994470495508,NC
"roy, kevin",-1.896179691674572,-1.3394613419397334,-0.5567183497348385,-0.12696844699483725,-0.12696844699483725,-0.04383315704278075,NC
"whaley, vince",-5.035132274288588,-0.7874043986938866,-4.247727875594702,-0.4193393493637077,-0.4193393493637077,-0.1972514767976345,NC
"snedeker, brandt",0.3682228605214972,0.7015274484283573,-0.33330458790686013,0.020320467345722192,0.020320467345722192,-0.16281719489829022,NC
"ford, david",-2.923071067269463,-0.3860134316260746,-2.5370576356433885,-0.2113379491554871,-0.2113379491554871,-0.0994417102752061,NC
"norlander, henrik",-1.938974701424653,1.4849092715928391,-3.4238839730174924,-0.1466612683557813,-0.1466612683557813,-1.0188613953203103,NC
"list, luke",-2.018110387461901,-1.3394613419397334,-0.6786490455221674,-0.1541162601263288,-0.1541162601263288,-0.9490502743869429,NC
"svensson, adam",-1.303763399098298,-1.3394613419397334,0.03569794284143546,-0.09099567527550242,-0.09099567527550242,-0.6002766778997196,NC
"hoffman, charley",-0.9857481443367124,-1.3394613419397334,0.353713197603021,-0.06591587726004408,-0.06591587726004408,-0.8950825346458471,NC
"smalley, alex",-1.15247849933386,-0.7874043986938866,-0.36507410063997336,-0.0727131971073829,-0.0727131971073829,0.26485050050396214,NC
"dumont de chassart, adrien",-3.2195338784707097,0.6915215469571826,-3.911055425427892,-0.23773545611270488,-0.23773545611270488,0.1668836206354898,NC
"hodges, lee",-0.19930204421702885,1.5781885425340176,-1.7774905867510464,-0.011586697509903597,-0.011586697509903597,0.3746709449846102,NC
"higgo, garrick",-0.5601863991751281,0.9095670969974201,-1.4697534961725482,-0.025036445736146357,-0.025036445736146357,0.7202351517164666,NC
"kang, jeffrey",-5.425482722616977,-0.7127121039587536,-4.712770618658223,-0.46286154988318906,-0.46286154988318906,-0.8522936289887286,NC
"fishburn, patrick",-2.870783207149986,-1.2723522007208163,-1.5984310064291696,-0.20677698148502688,-0.20677698148502688,-0.15090857605755598,NC
"tosti, alejandro",-2.298829286256404,-1.2723522007208163,-1.0264770855355876,-0.18149080074924132,-0.18149080074924132,-0.6938363428820193,NC
"rosenmueller, thomas",-0.5810094328718067,-1.2723522007208163,0.6913427678490096,-0.03493101281462746,-0.03493101281462746,-0.26696598166533575,NC
"highsmith, joe",1.0807528279191279,0.09581048354710725,0.9849423443720207,0.051721668043217824,0.051721668043217824,-0.8439459615984252,NC
"horschel, billy",-4.9744900893524555,0.042400414427426564,-5.016890503779882,-0.41272025267716733,-0.41272025267716733,-0.24940499171389344,NC
"villegas, camilo",-8.080650532190365,-0.7874043986938866,-7.293246133496479,-1.0677932005757766,-1.0677932005757766,-1.7983174967745925,NC
"geddes, mark",-0.9624214653735457,-0.3860134316260746,-0.5764080337474711,-0.06414950740709915,-0.06414950740709915,-5.916642843756069,NC
"capan iii, frankie",,0.0,,0.0,0.0,,NC
"lee, s.t.",-6.660720655132168,-1.2723522007208163,-5.388368454411351,-0.611026187565709,-0.611026187565709,-0.7652203341560575,NC
"brennan, michael",-1.2641216518210654,0.09581048354710725,-1.3599321353681726,-0.0804909647821175,-0.0804909647821175,0.3724558586497661,NC
"power, seamus",7.382374057249817,0.5545401185054075,6.827833938744409,0.1381364357189579,-0.05806356428104212,0.17632604393613108,SC
"dahmen, joel",2.8388708679114165,0.5093074062478559,2.3295634616635605,0.12019174997342605,0.18379174997342607,-0.036445052471000244,SC
"mcgreevy, max",6.245637768352781,-0.22715634756096348,6.472794115913745,0.15378436267887535,0.16028436267887536,0.5351502331264189,SC
"kim, si woo",3.276368833376613,-0.22715634756096348,3.5035251809375767,0.28596883476257673,0.28596883476257673,1.6301036401862872,SC
"lipsky, david",1.9573038339075226,0.5093074062478559,1.4479964276596666,0.09184064976532828,-0.0018593502346717222,-0.3423995186752043,SC
"mccarty, matt",1.8664189039577175,-0.08426496662863994,1.9506838705863574,0.057600323221456126,0.057600323221456126,0.8116850580640618,SC
"cole, eric",3.422815278590955,-0.22715634756096348,3.6499716261519186,0.134521297364494,0.035821297364494006,0.22976968424052918,SC
"brown, dan",4.666393153127979,0.3108030052253865,4.355590147902593,0.15321987873389728,0.039019878733897284,-0.006869635593757313,SC
"novak, andrew",3.285096211810735,-0.08426496662863994,3.369361178439375,0.1314613366659561,0.1301613366659561,0.4636991903222113,SC
"gerard, ryan",1.6770198268788459,-0.08426496662863994,1.7612847935074858,0.05356566846692701,0.05356566846692701,0.9970494803884042,SC
"thorbjornsen, michael",3.7958828271498755,0.7146860860681427,3.0811967410817327,0.07539939663324724,0.07539939663324724,0.9000202082836954,SC
"hojgaard, nicolai",1.7253799242529975,-0.22715634756096348,1.952536271813961,0.054634732323312306,0.054634732323312306,0.946018473537305,SC
"english, harris",-1.4658894089218117,-0.4324084899314393,-1.0334809189903724,-0.04035563264462019,-0.04035563264462019,1.0441678417441818,SC
"finau, tony",0.683344262814605,-0.08426496662863994,0.767609229443245,0.03659076862280144,0.17019076862280144,0.10735014460851974,SC
"bezuidenhout, christiaan",3.9656643652694425,0.5093074062478559,3.4563569590215866,0.07493405616826489,0.07493405616826489,0.7279037563658131,SC
"schmid, matthias",-0.5229022413203268,0.25251418473407367,-0.7754164260544005,-0.03127953710007533,-0.14987953710007534,-0.006473656979425257,SC
"young, cameron",1.2986811855683613,0.25251418473407367,1.0461670008342876,0.0809901520901851,0.0809901520901851,1.3990726319888138,SC
"davis, cameron",4.318401470524632,-0.4324084899314393,4.750809960456071,0.0780365653985341,-0.0376634346014659,-0.7355612663257749,SC
"hughes, mackenzie",1.6316996970854918,0.5545401185054075,1.0771595785800843,0.07932534441594337,0.15032534441594336,0.13725971279744156,SC
"hojgaard, rasmus",-2.4515874680437895,0.7146860860681427,-3.1662735541119322,-0.0370434815003004,-0.0370434815003004,1.0313076520104791,SC
"ramey, chad",-1.1874670814746153,0.7146860860681427,-1.902153167542758,-0.0751367763140469,-0.22273677631404692,-0.4147660560391082,SC
"keefer, johnny",2.079257135992913,0.3108030052253865,1.7684541307675266,0.06164630278951442,0.06164630278951442,0.6010232322635914,SC
"ryder, sam",4.49149880617128,-0.08265219736971319,4.574151003540993,0.15156206189802232,0.018462061898022325,0.14559732119373223,SC
"neergaard-petersen, rasmus",3.1610433173881187,0.3108030052253865,2.8502403121627324,0.12853616017996033,0.15673616017996034,0.6143269082588316,SC
"mccarthy, denny",-0.104966829463646,0.7146860860681427,-0.8196529155317887,-0.004418926223880915,-0.004418926223880915,0.7191819687067551,SC
"ewart, a.j.",2.3552912174917893,-0.47148274127166157,2.826773958763451,0.08509978255444103,-0.028400217445558956,-0.766927769470358,SC
"grillo, emiliano",0.6817557685951798,-0.3694554684329851,1.051211237028165,0.03651134156111818,0.01511134156111818,-0.04614078823373832,SC
"hoey, rico",1.05895668813816,-0.22715634756096348,1.2861130356991235,0.03755478373382416,0.03755478373382416,0.5991017343959874,SC
"koepka, brooks",-0.35384862967255015,-0.5450488731113406,0.1912002434387905,-0.02085584278845255,0.061744157211547454,0.032356452351087556,SC
"yellamaraju, sudarshan",-1.140927562309202,0.3108030052253865,-1.4517305675345884,-0.07191588546052688,0.00848411453947312,-0.23195425768433509,SC
"hoge, tom",1.499083136986389,0.7146860860681427,0.7843970509182464,0.07391194581361867,0.03531194581361867,0.15299247429421947,SC
"gonzalez, emilio",-1.0062507974619126,-0.47148274127166157,-0.534768056190251,-0.06272213200551743,-0.14682213200551744,-0.5200676957432818,SC
"kim, tom",1.5491177582626579,0.25251418473407367,1.2966035735285841,0.07597584168618121,0.027575841686181213,0.09896172222384671,SC
"cantlay, patrick",-0.9628250801970003,0.25251418473407367,-1.215339264931074,-0.03260934878735188,-0.03260934878735188,1.5488497968766386,SC
"fisk, steven",-1.4647064365586178,-0.3694554684329851,-1.0952509681256326,-0.09479063524303755,-0.3560906352430375,-0.2746205332174295,SC
"svensson, jesper",2.501110808221911,-0.47148274127166157,2.9725935494935722,0.1102845397194479,0.1550845397194479,0.2726077969645274,SC
"yu, kevin",-1.9953392414226307,-0.5450488731113406,-1.4502903683112902,-0.1055004370426971,-0.1055004370426971,0.5066024698469239,SC
"pendrith, taylor",1.4440058846852528,-0.5450488731113406,1.9890547577965934,0.09269719843259269,0.09269719843259269,1.2673253792143298,SC
"mouw, william",-1.3901378484257605,-0.4324084899314393,-0.9577293584943212,-0.0894257839807651,0.0012742160192348861,0.008175729911985587,SC
"schauffele, xander",-2.164743526554045,-0.4324084899314393,-1.7323350366226056,-0.040533159070939774,-0.040533159070939774,1.7428444329500956,SC
"wu, dylan",2.573670622778433,-0.08265219736971319,2.656322820148146,0.11251293409297433,0.2422129340929743,0.2853059767815313,SC
"blanchet, chandler",-0.5405699424025836,0.3108030052253865,-0.8513729476279701,-0.03238606619685901,-0.00828606619685902,0.15278751500604798,SC
"olesen, thorbjorn",-0.032918906661388136,0.5093074062478559,-0.542226312909244,-0.0013723114566175606,-0.0013723114566175606,0.6483102606717606,SC
"woodland, gary",1.4727849194604774,-0.3694554684329851,1.8422403878934626,0.07281672272244419,0.3109167227224442,0.45489546872895703,SC
"phillips, chandler",-1.2664910152087914,-0.3694554684329851,-0.8970355467758062,-0.08065743432476588,-0.07585743432476588,-0.1926027536489845,SC
"byrd, marcus",2.1609510518367303,-0.47148274127166157,2.632433793108392,0.08194164387056771,0.15624164387056771,-1.3879457424991721,SC
"hastings, justin",0.210924309893827,0.3108030052253865,-0.09987869533155952,0.011782125718424678,0.1898821257184247,-0.40427851870841236,SC
"griffin, lanto",-1.1805309311751766,0.5545401185054075,-1.7350710496805841,-0.07465531322330149,-0.08425531322330149,-0.2832207432478018,SC
"malnati, peter",-0.7228998992625087,0.25251418473407367,-0.9754140839965824,-0.04659138940942746,-0.02599138940942746,-0.6844574246799286,SC
"riley, davis",-3.1769616733521024,-0.3694554684329851,-2.8075062049191173,-0.23388855601293562,-0.5661885560129356,-0.7705928171938428,SC
"noren, alex",-3.2439116074095726,-0.08426496662863994,-3.1596466407809327,-0.19460321805261066,-0.19460321805261066,0.6679424548239521,SC
"paul, jeremy",1.278621878071811,-0.2587722057373697,1.5373940838091809,0.05886350460737892,0.057463504607378924,-0.604394707997442,SC
"spaun, j.j.",-3.7696666239004655,-0.4324084899314393,-3.3372581339690264,0.0056462046379776865,0.0056462046379776865,1.3920764940054335,SC
"saddier, adrien",1.8511033839390798,0.5545401185054075,1.2965632654336723,0.08787976778516175,-0.08272023221483822,-0.315189550686928,SC
"logan, hunter",2.0331884585110203,0.5545401185054075,1.4786483400056127,0.07948682406997071,0.06018682406997072,-2.3543675689740593,SC
"bhatia, akshay",-4.160287171184292,0.25251418473407367,-4.412801355918366,-0.27130745688045554,-0.27130745688045554,0.5094833531041599,SC
"wise, aaron",-0.8281404321208,-0.3694554684329851,-0.4586849636878149,-0.05417602946946391,-0.0949760294694639,-1.6482015318816738,SC
"nyholm, pontus",-2.452690956684,-0.47148274127166157,-1.9812082154123385,-0.19710991224313038,-0.41390991224313034,-1.3407153167588073,SC
"smith, jordan",-0.7242282890272889,-0.2587722057373697,-0.46545608328991916,-0.04408086969952064,-0.020880869699520643,0.3201110847947581,SC
"homa, max",-3.325621404527051,-0.5450488731113406,-2.7805725314157104,-0.20105390732748893,-0.20105390732748893,0.7450711359998851,SC
"kanaya, takumi",-2.452574435513779,0.5093074062478559,-2.961881841761635,-0.17132063134886258,-0.20532063134886258,-0.1359825303680935,SC
"clanton, luke",-2.2191166483208473,-0.47148274127166157,-1.7476339070491858,-0.15231884985316507,-0.11501884985316507,-0.2753985627319947,SC
"potgieter, aldrich",1.392346190903249,-0.5450488731113406,1.9373950640145896,0.06942210234089703,0.25212210234089705,0.4765395769046379,SC
"campos, rafael",-3.3802434910916195,0.7146860860681427,-4.094929577159762,-0.30049769752851435,-0.22219769752851434,-1.2251905409699042,SC
"van rooyen, erik",-1.9453686206796532,-0.22715634756096348,-1.7182122731186897,-0.1307597354064985,-0.45585973540649843,-0.891857049259855,SC
"putnam, andrew",-2.1277332892720096,-0.08265219736971319,-2.045081091902296,-0.14503526535886843,-0.10013526535886844,-0.35376791061986856,SC
"shipley, neal",-3.4630743665803743,0.5545401185054075,-4.017614485085781,-0.2601045434877629,-0.018904543487762937,0.06093348855960136,SC
"penge, marco",-2.555643115974199,-0.08426496662863994,-2.471378149345559,-0.1798900429505036,0.08820995704949641,0.26435671182401854,SC
"chatfield, davis",-3.1259891960838924,-0.2587722057373697,-2.8672169903465226,-0.22930738705736298,-0.293507387057363,-0.5470145521731474,SC
"lebioda, hank",-4.3829845701753145,-0.08265219736971319,-4.3003323728056015,-0.35016329841746385,-0.3680632984174639,-0.36644466277515897,SC
"wallace, matt",-5.573033068759574,-0.08265219736971319,-5.490380871389861,-0.4797254156707079,-0.723225415670708,-0.5334286814441449,SC
"streelman, kevin",-4.696543232039066,0.5093074062478559,-5.205850638286922,-0.47438936745164806,-0.8188893674516481,-1.5018424966122579,SC
"garnett, brice",-0.8702064040119544,-0.08265219736971319,-0.7875542066422412,-0.0572647146592584,-0.0890647146592584,-0.6002242451803139,SC
"aberg, ludvig",-6.98560608765538,-0.5450488731113406,-6.440557214544039,0.2,0.2,1.8061097264557031,SC
"vegas, jhonattan",-2.417462592625813,-0.4324084899314393,-1.9850541026943735,-0.1684265660500085,-0.04712656605000848,-0.00916033462387248,SC
