,current_round,event_id,event_name,last_updated,am,country,course,dg_id,dk_id,dk_salary,early_late,fd_id,fd_salary,flag,pga_number,player_name,r1_teetime,r2_teetime,r3_teetime,r4_teetime,start_hole,unofficial,yh_id,yh_salary,Birthday,c_exp,player_age,std_dev,skill_est,ema_8_great_shots,max_skill,sma_50_max_skill,tour,Date,age_squared,adj_skill_est,delta_adj_skill_est,delta_sg_putt,delta_sg_ott,dsle,consecutive_weeks_played,sample,relative_consecutive_weeks,relative_dsle,course_adjustment,putt_adj,app_adj,dd_adj,acc_adj,arg_adj,course_history_raw,comp_adj_skill_est,comp_max_skill,comp_ema_sg_adj,comp_putt,comp_ott,comp_max_skill_50,comp_6m_sg,comp_sma20_sg,pred_step2,comp_sma50_sg,comp_sma6m_sg,majors_history_raw,links_adj,comp_age,comp_relative_dsle,comp_c_exp,comp_c_adj,comp_c_hist,comp_major,comp_links,pred
10,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,18628,41813964.0,6000.0,0,126312-77911,7000.0,USA,46443,"campbell, brian",0.0,0.0,0.0,0.0,0,0,golf.p.18458$golf.g.20264,28.0,1993-05-23,-6.5,32,2.7,-0.8598177328297958,-0.12525580480125909,0.4946482280915928,0.1626,pga,2026-01-24,1024,-0.8598177328297958,-0.16,-0.1099999999999999,0.0499999999999999,8.0,0.0,20.0,-2.7398373983739837,5.536585365853659,-0.1236709124196719,0.008855392450991,0.005340060515175,-0.1369173394319111,-0.0002007810124765,-0.0007482449414504,0.0,-0.3065941015390255,0.0315459944415425,-0.2325627762166364,0.0003015103948598,-0.1034462428780939,,,-0.1209334649781124,-0.8435489176832249,-0.0313756386133482,-0.0847041610461824,0.6873518038584484,-0.0399784889394796,0.004219962751771722,-0.06477804878048782,-0.03575,-0.1174873667986883,0.0,0.0,-0.0,-1.061564333262401
11,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,PUR,0.0,12909,41813966.0,6000.0,0,126312-77914,7000.0,PUR,32070,"campos, rafael",0.0,0.0,0.0,0.0,0,0,golf.p.9600$golf.g.20264,20.0,1988-04-15,-4.5,37,2.686387760740843,-1.2121487904587038,-0.12525580480125909,-0.4062673227481591,-0.6186,pga,2026-01-26,1369,-1.2121487904587038,0.4399999999999999,0.1,0.17,2.0,3.0,29.0,0.26016260162601634,-0.46341463414634143,0.0053775133624604,-0.0053242166966536,0.0055083737901892,0.001615088571831,0.0003565728476114,0.0032216948494823,-0.2906274437386789,-0.3884550923517674,-0.0028486554544149,-0.1584784426811038,0.002548205867154,-0.0237144274315853,,,-0.269074538970516,-1.05274089819879,-0.076477619466982,-0.0776218815070574,6.431182606974749,,-0.058618446202516994,0.005421951219512195,-0.024749999999999998,0.005108637694337379,-0.002906274437386789,0.0,,-1.0698665837223273
12,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,14502,41813904.0,7000.0,0,126312-77925,8300.0,USA,34021,"cauley, bud",0.0,0.0,0.0,0.0,0,0,golf.p.10999$golf.g.20264,20.0,1990-03-16,15.5,35,2.9539981195789875,0.2507202124612885,-0.29192247146792605,0.8472122133869852,0.6165999999999999,pga,2026-01-24,1225,0.2507202124612885,-0.02,-0.27,-0.11,8.0,0.0,22.0,-2.7398373983739837,5.536585365853659,-0.0147389618892203,0.0026625850147143,-0.0026617291762546,-0.014894277346045,-7.511072495373843e-05,0.0002295703433186,8.564421626338685,0.0943812717024243,0.0516316772956804,0.016171121608851,0.0154637954946505,0.0084277980341081,,,0.0622579807693565,0.2381691000248758,0.0208217347842661,0.0013131084387499,-6.292970369191485,-0.0070629199738188,-0.032299388103211424,-0.06477804878048782,0.08524999999999999,-0.014002013794759285,0.08564421626338685,-0.0,-0.0,0.33028325371301553
13,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,30620,41813957.0,6100.0,0,126312-231523,7000.0,USA,59006,"chatfield, davis",0.0,0.0,0.0,0.0,0,0,golf.p.24579$golf.g.20264,20.0,1999-06-01,-6.5,26,2.6856425628487153,-0.2525367559069362,-0.32525580480125926,0.0904096543254353,-0.2078,pga,2026-01-26,676,-0.2525367559069362,-0.11,0.0,0.0,2.0,3.0,27.0,0.26016260162601634,-0.46341463414634143,-0.0009561867828221,0.0,-0.0,0.0,-0.0009561867828221,-0.0,0.0,-0.1138493156874449,0.0138375918255208,-0.1663803639048035,0.0414107554900537,0.0251495281386742,,,-0.0642912896280757,-0.2458751190213011,-0.0120206714854597,-0.0298794911136535,0.0,,0.0601481373438876,0.005421951219512195,-0.03575,-0.000908377443680995,0.0,0.0,,-0.2771115452454699
14,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,23604,41813877.0,7600.0,0,126312-80788,9600.0,USA,51766,"clark, wyndham",0.0,0.0,0.0,0.0,0,0,golf.p.21868$golf.g.20264,32.0,1993-12-09,17.5,32,2.767055930359762,0.7497546608505985,-0.12525580480125909,1.5676166184535467,1.1928,pga,2026-01-26,1024,0.7497546608505985,0.18,-0.06,-0.09,0.0,3.0,25.0,0.26016260162601634,-2.4634146341463414,0.0594018594340242,0.0106927946766592,-0.0015948913054126,0.0543906025415464,0.0003018799271865,-0.0043885264059553,11.370523304234355,0.3161357475764407,,-0.0154036769448825,-0.0134918760390809,0.0030544872893688,0.2449891030813077,0.0880597119941208,,0.6708499724673218,0.0401884532620275,0.0016753025391247,-17.192559960832345,0.0252504887471482,0.00564271970889485,0.03202439024390244,0.112,0.06237195240572541,0.05685261652117178,-0.0,0.0,0.9340989316381215
15,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,21756,41813910.0,6900.0,0,126312-151428,8300.0,USA,47591,"cole, eric",0.0,0.0,0.0,0.0,0,0,golf.p.20887$golf.g.20264,22.0,1988-06-12,-0.5,37,2.8107368847381062,0.263472171599788,0.2747441951987408,1.239088852308764,0.9788,pga,2026-01-26,1369,0.263472171599788,0.0199999999999999,0.2,-0.0899999999999999,0.0,4.0,33.0,1.2601626016260163,-2.4634146341463414,-0.0012008769024262,0.0070537587783766,-0.0039884528755585,-0.0032796280069736,0.0002093073689028,-0.0011958621671735,-9.655320059055104,0.1556372426684224,0.0686566687649468,0.1154660885914076,-0.0117836152746089,-0.1079564222985674,,,0.069810270816028,0.2715132182820819,0.0056832936949661,0.0317312070020998,6.855660820098739,0.0006323730022907,-0.0557315156826127,0.028821951219512195,-0.00275,-0.00114083305730489,-0.09655320059055104,0.0,0.0,0.1998911358537382
16,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,CAN,0.0,17576,41813870.0,7900.0,0,126312-77966,9700.0,CAN,39997,"conners, corey",0.0,0.0,0.0,0.0,0,0,golf.p.14036$golf.g.20264,38.0,1992-01-06,17.5,34,3.2,1.0462088720582583,0.8747441951987409,1.5690083735194826,1.4029999999999998,pga,2026-01-18,1156,1.0462088720582583,0.3999999999999999,-0.17,-0.0499999999999999,14.0,0.0,27.0,-2.7398373983739837,11.536585365853659,-0.0138773996422437,0.0025844237528412,-0.0080617186677383,-0.0090005103451506,-0.0002686540887804,0.0008690597065844,-12.450635806575749,0.4888825679028139,,0.0786504399859895,0.0079963545989826,0.0298836733633907,0.2881620654116991,0.1458252595016826,,1.0986431664988412,0.0676003101116311,0.0084963967305334,9.524345018819137,0.0079382832850828,-0.016853901107882152,-0.14997560975609756,0.112,-0.014571269624355886,-0.06225317903287875,0.0,0.0,0.9838431080855091
17,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,28309,41813869.0,8000.0,0,126312-151425,9500.0,USA,59836,"coody, pierceson",0.0,0.0,0.0,0.0,0,0,golf.p.23908$golf.g.20264,25.0,2000-01-07,-6.5,26,2.563154829322258,0.5393602624534635,1.074744195198741,0.6097634206654706,0.2862,pga,2026-01-26,676,0.5393602624534635,0.1499999999999999,-0.1399999999999999,-0.0499999999999999,0.0,4.0,49.0,1.2601626016260163,-2.4634146341463414,0.0665466247756366,-0.0047104413868559,0.0002426408758889,0.0701550800661356,4.240094168710337e-05,0.0008169442787808,0.0,0.303623522007036,,0.1882021802459575,0.0136517129666399,0.1347089499518205,0.0587825966648811,0.0321575692448675,,0.8214587218673399,0.0261665563407925,0.0042328286172013,0.0,,0.05993280582814331,0.03202439024390244,-0.041600000000000005,0.06987395601441843,0.0,0.0,,0.8817570681256608
18,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,14509,41813908.0,6900.0,0,126312-77984,8200.0,USA,34076,"dahmen, joel",0.0,0.0,0.0,0.0,0,0,golf.p.11907$golf.g.20264,20.0,1987-11-11,14.5,38,2.967101222854837,-0.1361410395800507,-1.125255804801259,1.0630111122475323,0.6338,pga,2026-01-26,1444,-0.1361410395800507,0.2299999999999999,-0.0099999999999999,0.06,0.0,3.0,25.0,0.26016260162601634,-2.4634146341463414,-0.0341853351927057,-0.0049521680492061,0.0008378695728653,-0.0299576685288097,-0.0004761433146633,0.0003627751271081,-15.632609288797388,0.1323187505597785,0.0606212983952951,0.2177236429982043,0.0023335321418639,0.0475913035748198,,,-0.0423121891076342,0.3442359696785542,-0.0050039720198162,-0.004561851961709,-1.9219809243159585,-0.0446939971541756,-0.06447454490224819,0.028821951219512195,0.07975,-0.03247606843307042,-0.1563260928879739,-0.0,-0.0,0.26400575957702205
19,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,AUS,0.0,17786,41813952.0,6200.0,0,126312-77994,7100.0,AUS,45157,"davis, cameron",0.0,0.0,0.0,0.0,0,0,golf.p.21332$golf.g.20264,20.0,1995-02-21,-4.5,30,3.2,-1.021931130517001,-0.32525580480125926,1.1244398218757925,0.7678,pga,2026-01-26,900,-1.021931130517001,-0.5499999999999999,-0.03,-0.02,0.0,4.0,22.0,1.2601626016260163,-2.4634146341463414,0.0149003770779107,0.0008935154527374,0.0020356457746667,0.0078582622291352,0.0003073307484117,0.0038056228729595,-3.671533118541289,-0.3093454642920033,0.0628121767665315,-0.3670501372404933,0.0030625269411673,-0.0314369101733428,,,-0.1247096100014482,-0.8580562277323236,-0.0533263921899627,-0.0622211666115502,-1.7512906305385716,-0.0268302268511294,0.024158749068778018,0.028821951219512195,-0.024749999999999998,0.014155358224015164,-0.03671533118541289,-0.0,-0.0,-0.8765442494742093
20,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,CHN,0.0,16757,41813941.0,6400.0,0,126312-82762,7300.0,CHN,37338,"dou, zecheng",0.0,0.0,0.0,0.0,0,0,golf.p.13771$golf.g.20264,20.0,1997-01-22,-6.5,29,2.9655312637260067,-0.2178183935665321,0.6747441951987407,0.0874445908915938,-0.1284,pga,2026-01-26,841,-0.2178183935665321,-0.21,-0.0299999999999999,-0.06,0.0,4.0,33.0,1.2601626016260163,-2.4634146341463414,0.0170555054564529,-0.0077325016187477,0.0023783194796289,0.0204075963684571,0.0005472427218258,0.0014548485052887,0.0,-0.0862482008248111,0.0159819216768201,-0.0122389709484366,0.010104425346503,-0.0302981698373934,,,-0.003485672329233,-0.0221594730396129,0.0087855424722431,0.0336160989549045,0.0,,0.04162355244979049,0.028821951219512195,-0.03575,0.016202730183630252,0.0,0.0,,-0.012884791636470449
21,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,BEL,0.0,22002,41813936.0,6400.0,0,126312-170735,7400.0,BEL,50497,"dumont de chassart, adrien",0.0,0.0,0.0,0.0,0,0,golf.p.22685$golf.g.20264,20.0,2000-03-01,-2.5,25,2.868864516303136,0.064684832120008,-0.32525580480125926,0.43,0.43,pga,2026-01-26,625,0.064684832120008,-0.34,-0.09,0.08,2.0,3.0,31.0,0.26016260162601634,-0.46341463414634143,0.0157902407426083,-0.0042793299998722,0.005113642689646,0.0138345080374759,0.0004917157479575,0.000629704267401,0.5291130854797919,-0.0199837966552848,0.0272995322017531,-0.10026642823443,0.0272070700262386,0.0464356557780237,,,0.0137490408541969,0.1017860745475925,0.0119795973449644,0.0299196059627143,0.0,,0.06544579726941621,0.005421951219512195,-0.013749999999999998,0.015000728705477882,0.005291130854797919,0.0,,0.11374988532738049
22,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,COL,0.0,22833,41813913.0,6800.0,0,126312-179513,8100.0,COL,51349,"echavarria, nicolas",0.0,0.0,0.0,0.0,0,0,golf.p.21410$golf.g.20264,30.0,1994-08-04,-2.5,31,3.2,0.20374819754235,-0.29192247146792605,0.4812874494703824,0.3072,pga,2026-01-24,961,0.20374819754235,-0.66,0.0199999999999999,0.08,8.0,0.0,28.0,-2.7398373983739837,5.536585365853659,-0.0282224599943574,0.0069744041232048,-0.0001405105669588,-0.0363850088824996,-0.0001239816718062,0.0014526370037023,-6.81335371865431,0.0731803744097696,0.0308415677927888,-0.1809880392793311,-0.0195596444844269,-0.0341286236359871,,,0.073780064302099,0.0424877677851163,0.0355374237804626,0.0446730850203147,0.770044314757619,0.02038955014928,0.019151559879426627,-0.06477804878048782,-0.013749999999999998,-0.02681133699463953,-0.0681335371865431,0.0,0.0,-0.13098515517655412
23,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,26653,41813932.0,6500.0,0,126312-107345,7500.0,USA,57362,"eckroat, austin",0.0,0.0,0.0,0.0,0,0,golf.p.23295$golf.g.20264,20.0,1999-01-12,1.5,27,2.535543421044096,-0.0027993709970618,-0.9252558048012589,0.7784374407081582,0.4724,pga,2026-01-26,729,-0.0027993709970618,-0.25,-0.05,-0.24,0.0,4.0,26.0,1.2601626016260163,-2.4634146341463414,-0.0031676065049793,-0.001178257896592,-0.0044357142987161,-0.0019088921097855,-0.0001353324226748,0.0044905902227892,-12.553133044009716,0.0255250849079239,0.0466693103836408,0.002552190484928,-0.0144238855859907,-0.0360076190066606,,,0.0151045800933431,0.1001364251846522,0.0063016163263039,-0.002919684480115,-4.562951177198454,-0.0203115000735944,0.05733483206127882,0.028821951219512195,0.00825,-0.003009226179730335,-0.12553133044009715,-0.0,-0.0,0.008667819784336894
24,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,14577,41813863.0,8600.0,0,126312-78050,9800.0,USA,34099,"english, harris",0.0,0.0,0.0,0.0,0,0,golf.p.11060$golf.g.20264,43.0,1989-07-23,13.5,36,2.3,1.0349617484983664,0.07474419519874109,1.7105958268654309,1.4164,pga,2026-01-26,1296,1.0349617484983664,0.05,0.0499999999999999,0.13,0.0,3.0,33.0,0.26016260162601634,-2.4634146341463414,0.002373226531067,0.0148341529799211,-0.0005247971989705,-0.0096819938674583,-0.0003059639172697,-0.0019481714651553,-5.940105355494547,0.4666684866040072,,0.1216563629030795,-0.0141746666065508,0.0885243748776848,0.2909142904127803,0.1427580214712987,,1.139247711169337,0.0833927691580678,0.0112817793236791,36.50358325557672,0.0076036001008922,-0.0517737069747094,0.03202439024390244,0.0864,0.00249188785762035,-0.029700526777472733,0.0,0.0,1.230463462493387
25,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,CAN,0.0,21883,0.0,0.0,0,0,0.0,CAN,50286,"ewart, a.j.",0.0,0.0,0.0,0.0,0,0,0,0.0,1995-01-01,-6.5,31,2.3,-0.32514285714285723,4.440892098500626e-16,0.0,0.0,0,2026-01-26,961,-0.32514285714285723,0.0,0.0,0.0,2.4634146341463414,0.0,0.0,0.0,0.0,0.0005124885134013,0.0,-0.0,0.0,0.0005124885134013,-0.0,0.0,,,,,,,,,,,,,,,-0.0,-0.03575,0.0004868640877312349,0.0,,,-0.32514285714285723
26,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,11676,41813896.0,7100.0,0,126312-78078,8100.0,USA,29725,"finau, tony",0.0,0.0,0.0,0.0,0,0,golf.p.8805$golf.g.20264,23.0,1989-09-14,9.5,36,2.7,-0.439634170853011,-0.32525580480125926,1.9728075854306049,1.8806,pga,2026-01-26,1296,-0.439634170853011,0.33,0.0199999999999999,0.1499999999999999,0.0,4.0,17.0,1.2601626016260163,-2.4634146341463414,-0.0043577908709031,-0.004412820248795,0.0008539992308352,0.0014887696558545,0.0001576220267429,-0.0024453615355408,5.552717724987576,-0.0489050286510829,0.107728066735417,0.1094083515021249,0.0163035256558314,-0.0187700232903109,,,-0.0452922237841698,0.0134275074320302,-0.0064855799213951,-0.0615739846317429,3.574897888693563,0.0081817157056169,-0.03898559618264141,0.028821951219512195,0.05225,-0.004139901327357945,0.05552717724987576,0.0,0.0,0.1458867345740602
27,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,ENG,0.0,17646,41813856.0,9300.0,0,126312-78083,10200.0,ENG,40098,"fitzpatrick, matt",0.0,0.0,0.0,0.0,0,0,golf.p.14004$golf.g.20264,40.0,1994-09-01,7.5,31,2.3,1.2993395173085458,0.8747441951987409,1.8640581160075052,1.6247999999999998,pga,2026-01-25,961,1.2993395173085458,0.0799999999999998,-0.19,-0.02,7.0,2.0,36.0,-0.7398373983739837,4.536585365853659,0.0034562229266149,0.0167580312567844,-0.0036108250350404,-0.0038770570038208,-0.0001109807313044,-0.0057029455600038,3.877395830363788,0.6038471408793028,,0.0637145022681154,-0.0370230333853187,-0.0347673033104267,0.3337175508773548,0.1742205393221209,,1.248149040891704,0.1154293683406224,0.0157225428978802,31.989333650555288,0.0679589867224892,0.013287733002052993,-0.058975609756097565,0.048,0.003629034072945645,0.01938697915181894,0.0,0.0,1.260189444360371
28,1,3,WM Phoenix Open,2026-02-02 19:33:02 UTC,0,USA,0.0,12965,41813860.0,8900.0,0,126312-78093,10500.0,USA,32102,"fowler, rickie",0.0,0.0,0.0,0.0,0,0,golf.p.9633$golf.g.20264,27.0,1988-12-13,20.5,37,2.7,1.1286939593467404,0.3747441951987409,1.8606103650794563,1.74375,pga,2026-01-25,1369,1.1286939593467404,0.5,0.19,-0.12,7.0,2.0,13.0,-0.7398373983739837,4.536585365853659,0.0029606382429769,0.0060394668982398,-0.0024225943476768,0.0013447391808747,-0.0002031511229317,-0.001797822365529,-9.939234145201445,0.5581737670424799,,0.1560880605562222,-0.0198469308030846,0.0859263940467915,0.3943486568713202,0.1171307797057157,,1.326248099407738,0.0775017417257961,0.0159624778789911,26.29542246245092,-0.0238274361513647,-0.0590368476164943,-0.058975609756097565,0.1312,0.003108670155125745,-0.049696170726007224,0.0,-0.0,1.3518849890807587
